Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifSortScore,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,Achromobacter,23176,23190,3.05,1,,,,Exact,8.98392,0,"Achromobacter Yabuuchi & Yano, 1981",Achromobacter,urn:lsid:irmng.org:taxname:1092389,181,IRMNG,Biota|Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Alcaligenaceae|Achromobacter,
1,,Acidobacteria,23561,23575,4.59,1,,,,Exact,9.01315,0,"Acidobacteria Thrash & Coates, 2012",Acidobacteria,622BG,1,Catalogue of Life,Biota|Bacteria|Negibacteria|Acidobacteria,
2,,Actinobacteria,23604,23618,4.60,1,,,,Exact,9.01315,0,"Actinobacteria Cavalier-Smith, 2002",Actinobacteria,622BJ,1,Catalogue of Life,Biota|Bacteria|Posibacteria|Actinobacteria|Actinobacteria,
3,,Alphaproteobacteria,23452,23471,5.06,1,,,,Exact,9.01315,0,"Alphaproteobacteria Garrity et al., 2006",Alphaproteobacteria,7H,1,Catalogue of Life,Biota|Bacteria|Negibacteria|Proteobacteria|Alphaproteobacteria,
4,,Azospirillum,26867,26879,5.35,1,,,,Exact,8.98392,0,"Azospirillum Tarrand, Krieg & Dobereiner, 1979",Azospirillum,urn:lsid:marinespecies.org:taxname:571002,9,WoRMS,Biota|Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Rhodospirillaceae|Azospirillum,
5,,B. ambifaria,27766,27779,6.76,2,,,,NoMatch,0.0,,,,,,,,
6,,B. arboris,27809,27819,6.87,2,,,,NoMatch,0.0,,,,,,,,
7,,B. cepacia,15207,15217,5.45,2,,,,NoMatch,0.0,,,,,,,,
8,,B. diffusa,27794,27804,6.07,2,,,,NoMatch,0.0,,,,,,,,
9,,B. metallica,27780,27793,7.37,2,,,,NoMatch,0.0,,,,,,,,
10,,B. seminalis,27752,27765,7.55,2,,,,NoMatch,0.0,,,,,,,,
11,,Bacteroidetes,23410,23423,2.57,1,,,,Exact,9.01315,0,"Bacteroidetes Krieg et al., 2012",Bacteroidetes,622B8,1,Catalogue of Life,Biota|Bacteria|Negibacteria|Bacteroidetes,
12,,Betaproteobacteria,1507,1525,4.49,1,,,,Exact,9.01315,0,"Betaproteobacteria Garrity et al., 2006",Betaproteobacteria,8D,1,Catalogue of Life,Biota|Bacteria|Negibacteria|Proteobacteria|Betaproteobacteria,
